group_id,antecedent_movie,antecedent_rating,consequent_movie,consequent_rating,support,confidence,lift
Group698,,,Ace Ventura: When Nature Calls (1995),low,0.007522542719075375,0.27808471454880296,5.808527029280043
Group699,Star Wars: Episode I - The Phantom Menace (1999),low,,,,,
Group699,,,Star Wars: Episode II - Attack of the Clones (2002),low,0.016938175658845214,0.3476482617586912,10.446622093236838
Group700,Star Wars: Episode II - Attack of the Clones (2002),low,,,,,
Group700,,,Star Wars: Episode I - The Phantom Menace (1999),low,0.016938175658845214,0.5089820359281436,10.446622093236837
Group701,Star Wars: Episode III - Revenge of the Sith (2005),low,,,,,
Group701,,,Star Wars: Episode II - Attack of the Clones (2002),low,0.010959996014546903,0.5670103092783505,17.038320266683126
Group702,Star Wars: Episode II - Attack of the Clones (2002),low,,,,,
Group702,,,Star Wars: Episode III - Revenge of the Sith (2005),low,0.010959996014546903,0.32934131736526945,17.038320266683126
Group703,Star Wars: Episode III - Revenge of the Sith (2005),low,,,,,
Group703,,,Star Wars: Episode I - The Phantom Menace (1999),low,0.009465451103472326,0.4896907216494845,10.05067674403896
Group704,Star Wars: Episode I - The Phantom Menace (1999),low,,,,,
Group704,,,Star Wars: Episode III - Revenge of the Sith (2005),low,0.009465451103472326,0.19427402862985685,10.05067674403896
Group705,Star Wars: Episode III - Revenge of the Sith (2005),low,,,,,
Group705,Star Wars: Episode I - The Phantom Menace (1999),low,,,,,
Group705,,,Star Wars: Episode II - Attack of the Clones (2002),low,0.007472724555372889,0.7894736842105263,23.723211471793256
Group706,Star Wars: Episode III - Revenge of the Sith (2005),low,,,,,
Group706,Star Wars: Episode II - Attack of the Clones (2002),low,,,,,
Group706,,,Star Wars: Episode I - The Phantom Menace (1999),low,0.007472724555372889,0.6818181818181819,13.994004461795873
Group707,Star Wars: Episode I - The Phantom Menace (1999),low,,,,,
Group707,Star Wars: Episode II - Attack of the Clones (2002),low,,,,,
Group707,,,Star Wars: Episode III - Revenge of the Sith (2005),low,0.007472724555372889,0.44117647058823534,22.82406003638569
Group708,Star Wars: Episode III - Revenge of the Sith (2005),low,,,,,
Group708,,,Star Wars: Episode I - The Phantom Menace (1999),low,0.007472724555372889,0.3865979381443299,22.82406003638569
Group708,,,Star Wars: Episode II - Attack of the Clones (2002),low,0.007472724555372889,0.3865979381443299,22.82406003638569
Group709,Star Wars: Episode I - The Phantom Menace (1999),low,,,,,
Group709,,,Star Wars: Episode III - Revenge of the Sith (2005),low,0.007472724555372889,0.15337423312883436,13.994004461795873
Group709,,,Star Wars: Episode II - Attack of the Clones (2002),low,0.007472724555372889,0.15337423312883436,13.994004461795873
Group710,Star Wars: Episode II - Attack of the Clones (2002),low,,,,,
Group710,,,Star Wars: Episode III - Revenge of the Sith (2005),low,0.007472724555372889,0.2245508982035928,23.723211471793256
Group710,,,Star Wars: Episode I - The Phantom Menace (1999),low,0.007472724555372889,0.2245508982035928,23.723211471793256
Group711,Batman Forever (1995),low,,,,,
Group711,,,"Net, The (1995)",low,0.008419269665720121,0.1829004329004329,7.462114613029247
Group712,"Net, The (1995)",low,,,,,
Group712,,,Batman Forever (1995),low,0.008419269665720121,0.3434959349593496,7.4621146130292475
Group713,Waterworld (1995),low,,,,,
Group713,,,"Net, The (1995)",low,0.007472724555372889,0.1779359430604982,7.259569481815814
Group714,"Net, The (1995)",low,,,,,
Group714,,,Waterworld (1995),low,0.007472724555372889,0.3048780487804878,7.259569481815814
Group715,Austin Powers: The Spy Who Shagged Me (1999),low,,,,,
Group715,,,Austin Powers: International Man of Mystery (1997),low,0.0102625417227121,0.3658969804618117,17.36323898063817
Group716,Austin Powers: International Man of Mystery (1997),low,,,,,
Group716,,,Austin Powers: The Spy Who Shagged Me (1999),low,0.0102625417227121,0.48699763593380613,17.363238980638172
Group717,Star Wars: Episode I - The Phantom Menace (1999),low,,,,,
Group717,,,Mission: Impossible II (2000),low,0.007074179245753001,0.14519427402862983,5.551399357288927
Group718,Mission: Impossible II (2000),low,,,,,
Group718,,,Star Wars: Episode I - The Phantom Menace (1999),low,0.007074179245753001,0.2704761904761905,5.551399357288928
Group719,Charlie's Angels (2000),low,,,,,
Group719,,,Mission: Impossible II (2000),low,0.007472724555372889,0.2148997134670487,8.216537044617274
Group720,Mission: Impossible II (2000),low,,,,,
Group720,,,Charlie's Angels (2000),low,0.007472724555372889,0.28571428571428575,8.216537044617274
Group721,Batman Forever (1995),low,,,,,
Group721,,,Mortal Kombat (1995),low,0.007373088227967917,0.16017316017316016,7.0662765805622945
Group722,Mortal Kombat (1995),low,,,,,
Group722,,,Batman Forever (1995),low,0.007373088227967917,0.3252747252747253,7.066276580562295
